active,certifications,created_date,date_of_hire,email,employee_id,first_name,full_name,group,last_name,personnel_id,phone_mobile,phone_work,role,shift,station,unit,updated_date,user_id,username
True,"[""HAZMAT""]",2025-09-15 10:46:13,2015-01-01,pmcdonald@firedepartment.org,FD5252,Peter,Peter Mcdonald,ADMIN,Mcdonald,FP-b43e829b-e209-4b28-bd37-33aca69ce25a,(425) 484-8069,(360) 760-1027,FIREFIGHTER,C,STATION_14,AID 014,2025-09-15 10:46:13,pmcdonald,pmcdonald
True,"[""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2013-07-19,bchurch@firedepartment.org,FD6501,Benjamin,Benjamin Church,PREVENTION,Church,FP-e15abc37-561d-4a6e-b985-7de7a09282e2,(206) 687-4439,(425) 776-4500,CAPTAIN,A,STATION_12,MEDIC 012,2025-09-15 10:46:13,bchurch,bchurch
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2014-11-30,dpatterson@firedepartment.org,FD5370,Derek,Derek Patterson,PREVENTION,Patterson,FP-f45f3388-8565-424e-98e8-53744884bae9,(206) 706-4780,(206) 597-3555,BATTALION_CHIEF,A,STATION_35,ENGINE 035,2025-09-15 10:46:13,dpatterson,dpatterson
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2011-04-28,wsmith@firedepartment.org,FD2629,Wendy,Wendy Smith,OPERATIONS,Smith,FP-ec8a5358-f615-4f83-9407-b720623c5f53,(206) 429-3135,(360) 308-1717,FIREFIGHTER,B,STATION_20,AID 020,2025-09-15 10:46:13,wsmith,wsmith
True,"[""EMT"", ""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2001-05-23,arogers@firedepartment.org,FD8223,Alexis,Alexis Rogers,OPERATIONS,Rogers,FP-b15ce407-cc15-483f-9dfc-cae025868acd,(425) 777-3947,(425) 343-6584,BATTALION_CHIEF,B,STATION_06,MEDIC 006,2025-09-15 10:46:13,arogers,arogers
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2014-05-07,ethomas@firedepartment.org,FD8495,Eric,Eric Thomas,PREVENTION,Thomas,FP-148c19c2-dea3-4630-b55e-032d93954c82,(206) 654-8021,(206) 217-4270,LIEUTENANT,A,STATION_16,MEDIC 016,2025-09-15 10:46:13,ethomas,ethomas
True,"[""EMT"", ""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2004-10-31,fwilliams@firedepartment.org,FD3693,Francisco,Francisco Williams,OPERATIONS,Williams,FP-1c7c1536-6188-4fde-8cd9-eae61aa18404,(206) 572-4582,(564) 698-1056,BATTALION_CHIEF,C,STATION_17,MEDIC 017,2025-09-15 10:46:13,fwilliams,fwilliams
True,"[""FIRE_INSTRUCTOR"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2014-02-10,kramirez@firedepartment.org,FD6735,Kristin,Kristin Ramirez,PREVENTION,Ramirez,FP-717f1fb4-4640-4f22-9838-f31fdeeefc5b,(425) 582-3975,(425) 474-5946,LIEUTENANT,A,STATION_16,ENGINE 016,2025-09-15 10:46:13,kramirez,kramirez
True,"[""HAZMAT"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2018-11-16,djames@firedepartment.org,FD4877,Diana,Diana James,ADMIN,James,FP-91ce9e0b-a39b-447b-aa1d-201eb074fb25,(206) 605-4156,(425) 445-3301,CAPTAIN,C,STATION_30,LADDER 030,2025-09-15 10:46:13,djames,djames
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2011-07-29,awyatt@firedepartment.org,FD2202,Angela,Angela Wyatt,OPERATIONS,Wyatt,FP-de534e3c-587c-4839-8215-01168f0615c6,(206) 378-7149,(206) 518-3226,PARAMEDIC,C,STATION_19,ENGINE 019,2025-09-15 10:46:13,awyatt,awyatt
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2008-03-09,athomas@firedepartment.org,FD2953,Andrea,Andrea Thomas,OPERATIONS,Thomas,FP-facaffc4-5a65-4ac2-8546-a6f65ce7de27,(425) 209-7302,(206) 720-4061,FIREFIGHTER,B,STATION_12,ENGINE 012,2025-09-15 10:46:13,athomas,athomas
True,"[""FIRE_INSTRUCTOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2023-10-22,jgonzalez@firedepartment.org,FD5747,Jonathan,Jonathan Gonzalez,ADMIN,Gonzalez,FP-4bc83931-afde-4cdb-9958-e1f427522e07,(206) 275-8953,(425) 252-9075,BATTALION_CHIEF,B,STATION_11,MEDIC 011,2025-09-15 10:46:13,jgonzalez,jgonzalez
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2021-05-30,bvaldez@firedepartment.org,FD8819,Bridget,Bridget Valdez,ADMIN,Valdez,FP-6feb7ce0-4718-4bd9-aba1-ec352d56a34e,(206) 491-9307,(206) 471-3169,BATTALION_CHIEF,A,STATION_07,AID 007,2025-09-15 10:46:13,bvaldez,bvaldez
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2001-05-20,mfowler@firedepartment.org,FD6112,Melissa,Melissa Fowler,TRAINING,Fowler,FP-042bd116-3149-4dcb-b32b-534dad473be5,(206) 297-5870,(206) 684-4081,CAPTAIN,C,STATION_20,AID 020,2025-09-15 10:46:13,mfowler,mfowler
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2015-11-29,dmorris@firedepartment.org,FD1164,Daniel,Daniel Morris,PREVENTION,Morris,FP-3c342257-15d3-4d9d-859c-d61ff57914cb,(360) 254-1288,(206) 711-1218,CAPTAIN,B,STATION_10,AID 010,2025-09-15 10:46:13,dmorris,dmorris
True,"[""HAZMAT"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2007-07-31,gjacobson@firedepartment.org,FD8495,George,George Jacobson,PREVENTION,Jacobson,FP-d9975222-3680-4ec6-860c-8dc428249078,(360) 826-4051,(206) 558-4759,PARAMEDIC,B,STATION_32,ENGINE 032,2025-09-15 10:46:13,gjacobson,gjacobson
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2005-03-05,mscott@firedepartment.org,FD4547,Mary,Mary Scott,OPERATIONS,Scott,FP-b60db0af-8a5d-400d-9cc3-5c6dd3cae37c,(360) 615-6321,(206) 779-2336,LIEUTENANT,C,STATION_17,ENGINE 017,2025-09-15 10:46:13,mscott,mscott
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2021-12-20,ksanchez@firedepartment.org,FD7297,Kyle,Kyle Sanchez,OPERATIONS,Sanchez,FP-b98e2a99-9001-4e4c-bc1e-27df9c73cc36,(206) 598-5851,(206) 599-1994,BATTALION_CHIEF,A,STATION_37,ENGINE 037,2025-09-15 10:46:13,ksanchez,ksanchez
True,"[""EMT"", ""TECH_REScue""]",2025-09-15 10:46:13,2004-05-29,gwhite@firedepartment.org,FD7548,Gary,Gary White,PREVENTION,White,FP-05cc79a8-a0cb-4dcd-9f6b-809c7a6560ca,(206) 494-9727,(206) 665-8854,LIEUTENANT,B,STATION_35,ENGINE 035,2025-09-15 10:46:13,gwhite,gwhite
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2020-01-29,jnelson@firedepartment.org,FD1216,Jenna,Jenna Nelson,TRAINING,Nelson,FP-d08b474f-20ee-4dee-8e09-fe6fdcfa8e18,(206) 558-2563,(206) 600-9413,CAPTAIN,B,STATION_29,LADDER 029,2025-09-15 10:46:13,jnelson,jnelson
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2020-02-19,cchurch@firedepartment.org,FD5292,Clayton,Clayton Church,TRAINING,Church,FP-4dfa5f7a-3f7e-4b70-8a74-394ea106def9,(206) 889-1020,(206) 241-2363,FIREFIGHTER,A,STATION_25,LADDER 025,2025-09-15 10:46:13,cchurch,cchurch
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2008-02-10,sfrost@firedepartment.org,FD3106,Scott,Scott Frost,ADMIN,Frost,FP-ad55f368-40f9-4b6f-9f69-1e9d43728c4b,(425) 459-5071,(425) 953-7445,FIREFIGHTER,C,STATION_27,ENGINE 027,2025-09-15 10:46:13,sfrost,sfrost
True,"[""EMT"", ""TECH_REScue""]",2025-09-15 10:46:13,2004-10-01,tmccoy@firedepartment.org,FD6504,Traci,Traci Mccoy,PREVENTION,Mccoy,FP-a39619bb-c915-4063-b1ce-c3b1af968f83,(206) 762-3669,(206) 304-6742,BATTALION_CHIEF,A,STATION_32,ENGINE 032,2025-09-15 10:46:13,tmccoy,tmccoy
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2016-05-02,emcintosh@firedepartment.org,FD7841,Emily,Emily Mcintosh,TRAINING,Mcintosh,FP-af388189-9dff-4bb5-a6a7-2e2258d974be,(425) 309-7552,(360) 548-7410,FIREFIGHTER,A,STATION_22,MEDIC 022,2025-09-15 10:46:13,emcintosh,emcintosh
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2013-11-18,dhill@firedepartment.org,FD1530,Dana,Dana Hill,ADMIN,Hill,FP-89b58b7d-54f7-4782-a24f-55332ca778c8,(564) 422-6864,(206) 427-2234,LIEUTENANT,B,STATION_18,AID 018,2025-09-15 10:46:13,dhill,dhill
True,"[""FIRE_INSTRUCTOR"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2001-01-24,jthomas@firedepartment.org,FD4195,Justin,Justin Thomas,OPERATIONS,Thomas,FP-ffc1e635-4e7d-41ad-8296-5be5cf3cd969,(425) 516-2053,(206) 200-4686,FIREFIGHTER,A,STATION_11,MEDIC 011,2025-09-15 10:46:13,jthomas,jthomas
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2008-08-23,mmartin@firedepartment.org,FD9813,Mackenzie,Mackenzie Martin,TRAINING,Martin,FP-f52ddafb-7c26-443a-9b68-38d9d99c9bbc,(206) 839-9487,(425) 858-2749,FIREFIGHTER,B,STATION_04,ENGINE 004,2025-09-15 10:46:13,mmartin,mmartin
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2022-05-18,rsanford@firedepartment.org,FD7761,Roger,Roger Sanford,OPERATIONS,Sanford,FP-18f20b55-7fdb-43b2-b4e3-1839f53a16dd,(206) 792-4543,(206) 754-3497,PARAMEDIC,A,STATION_34,ENGINE 034,2025-09-15 10:46:13,rsanford,rsanford
True,"[""EMT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2022-10-02,pkim@firedepartment.org,FD9210,Patricia,Patricia Kim,TRAINING,Kim,FP-cd0687ff-ba2f-480a-8e51-5f234637adfc,(425) 514-3317,(206) 559-5470,CAPTAIN,C,STATION_28,MEDIC 028,2025-09-15 10:46:13,pkim,pkim
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2024-06-30,rjones@firedepartment.org,FD3467,Robert,Robert Jones,ADMIN,Jones,FP-8ecf0959-5371-4f68-ac80-63c3ad2420dc,(206) 922-5487,(206) 252-3333,CAPTAIN,B,STATION_23,ENGINE 023,2025-09-15 10:46:13,rjones,rjones
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2006-03-05,jsmith@firedepartment.org,FD9756,Joel,Joel Smith,TRAINING,Smith,FP-c7f70eb7-785a-40a7-a6db-b4e45b2e2e44,(360) 472-7151,(206) 340-6361,LIEUTENANT,C,STATION_24,MEDIC 024,2025-09-15 10:46:13,jsmith,jsmith
True,"[""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2017-06-29,gday@firedepartment.org,FD5065,Gregory,Gregory Day,ADMIN,Day,FP-b8a3774f-2cb3-4e01-ae36-ea11d98b76ac,(206) 487-5319,(425) 303-8110,BATTALION_CHIEF,A,STATION_26,MEDIC 026,2025-09-15 10:46:13,gday,gday
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2010-07-19,bbrown@firedepartment.org,FD9621,Bryan,Bryan Brown,OPERATIONS,Brown,FP-753d63ae-0f06-4063-bae8-9bbc3ad9109e,(206) 302-2163,(360) 241-7944,BATTALION_CHIEF,A,STATION_30,ENGINE 030,2025-09-15 10:46:13,bbrown,bbrown
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2011-07-09,rleonard@firedepartment.org,FD3456,Richard,Richard Leonard,TRAINING,Leonard,FP-0c1264b0-96a4-4754-aa97-2ef7d9a5e9d1,(206) 915-7537,(425) 947-4904,PARAMEDIC,B,STATION_22,MEDIC 022,2025-09-15 10:46:13,rleonard,rleonard
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2014-08-17,dstewart@firedepartment.org,FD6962,Denise,Denise Stewart,ADMIN,Stewart,FP-6da2abd3-a198-49fc-9916-f4a744520344,(206) 500-9786,(206) 791-5108,LIEUTENANT,A,STATION_05,LADDER 005,2025-09-15 10:46:13,dstewart,dstewart
True,"[""HAZMAT""]",2025-09-15 10:46:13,2020-12-04,mbray@firedepartment.org,FD6233,Mark,Mark Bray,ADMIN,Bray,FP-51143b9d-7812-465d-9229-0fa31935d952,(206) 699-3492,(206) 802-2062,CAPTAIN,B,STATION_33,AID 033,2025-09-15 10:46:13,mbray,mbray
True,"[""EMT"", ""FIRE_INSTRUCTOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2023-02-20,jandrade@firedepartment.org,FD9530,Jennifer,Jennifer Andrade,PREVENTION,Andrade,FP-ba008c64-c68c-4344-ae38-a14c203ddf80,(360) 813-2261,(206) 444-5503,CAPTAIN,A,STATION_27,MEDIC 027,2025-09-15 10:46:13,jandrade,jandrade
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2013-07-18,ekelly@firedepartment.org,FD4207,Eduardo,Eduardo Kelly,TRAINING,Kelly,FP-1f100bf1-8a7d-405f-bdcc-f45d9c2c04ed,(425) 766-5950,(360) 613-3231,LIEUTENANT,A,STATION_29,ENGINE 029,2025-09-15 10:46:13,ekelly,ekelly
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2016-10-07,nwhite@firedepartment.org,FD8423,Nicholas,Nicholas White,ADMIN,White,FP-171e03b1-ff5c-43be-96f4-dcd1017ea2de,(206) 817-7548,(425) 450-6256,LIEUTENANT,B,STATION_05,AID 005,2025-09-15 10:46:13,nwhite,nwhite
True,"[""HAZMAT""]",2025-09-15 10:46:13,2004-05-12,rconley@firedepartment.org,FD5441,Ryan,Ryan Conley,TRAINING,Conley,FP-943cbe33-8870-4fff-92c5-d1399d7a84e1,(360) 347-8109,(360) 261-8964,FIREFIGHTER,A,STATION_07,ENGINE 007,2025-09-15 10:46:13,rconley,rconley
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2009-07-19,mlane@firedepartment.org,FD4834,Mark,Mark Lane,TRAINING,Lane,FP-c425ba29-e3d4-46db-b6fe-80ebcc56da73,(206) 839-9169,(206) 806-2476,BATTALION_CHIEF,A,STATION_25,MEDIC 025,2025-09-15 10:46:13,mlane,mlane
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2006-02-21,bcoleman@firedepartment.org,FD8765,Brittany,Brittany Coleman,OPERATIONS,Coleman,FP-6720adf6-eec2-4701-b59d-0b7af962e06f,(206) 217-5655,(360) 861-9520,CAPTAIN,C,STATION_36,ENGINE 036,2025-09-15 10:46:13,bcoleman,bcoleman
True,"[""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2003-08-08,jsims@firedepartment.org,FD3697,Jackie,Jackie Sims,OPERATIONS,Sims,FP-da0837f4-4a53-4bd3-bb07-ab5a7779d336,(206) 928-1673,(425) 916-3746,PARAMEDIC,A,STATION_04,ENGINE 004,2025-09-15 10:46:13,jsims,jsims
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2016-10-26,kmoon@firedepartment.org,FD1006,Kristopher,Kristopher Moon,TRAINING,Moon,FP-3d1ad748-1269-4aa4-aeb0-b83fa862833f,(360) 237-6716,(206) 773-6142,PARAMEDIC,A,STATION_05,LADDER 005,2025-09-15 10:46:13,kmoon,kmoon
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2014-03-01,rpierce@firedepartment.org,FD3289,Robert,Robert Pierce,OPERATIONS,Pierce,FP-d6c9bb4f-73a1-488c-b85d-99eea22bd95d,(206) 499-5216,(206) 719-4936,CAPTAIN,B,STATION_31,MEDIC 031,2025-09-15 10:46:13,rpierce,rpierce
True,"[""FIRE_INSTRUCTOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2001-08-30,djennings@firedepartment.org,FD9593,Diane,Diane Jennings,TRAINING,Jennings,FP-e26f0991-a9ea-4cb1-acc3-0f2d170bee3b,(206) 591-9532,(206) 328-2542,PARAMEDIC,C,STATION_04,AID 004,2025-09-15 10:46:13,djennings,djennings
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2001-10-03,jwallace@firedepartment.org,FD1448,Joe,Joe Wallace,ADMIN,Wallace,FP-0067fdf3-6c45-4fb3-8e81-d94a4e55832a,(425) 486-7096,(206) 787-9975,CAPTAIN,B,STATION_08,MEDIC 008,2025-09-15 10:46:13,jwallace,jwallace
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2014-05-15,madams@firedepartment.org,FD3740,Matthew,Matthew Adams,TRAINING,Adams,FP-e1e6d657-ae60-4cfb-823c-995df78cd9a5,(425) 606-1879,(360) 708-7057,PARAMEDIC,A,STATION_28,LADDER 028,2025-09-15 10:46:13,madams,madams
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2013-03-23,abernard@firedepartment.org,FD1947,Angela,Angela Bernard,OPERATIONS,Bernard,FP-2e3f81e6-3aa0-4ac0-b479-3aae9b03f44f,(360) 974-6820,(206) 967-3670,PARAMEDIC,A,STATION_15,AID 015,2025-09-15 10:46:13,abernard,abernard
True,"[""EMT"", ""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2000-10-20,dcarey@firedepartment.org,FD8706,Diana,Diana Carey,PREVENTION,Carey,FP-b213161a-983e-4197-a5ca-24c6958e585d,(425) 889-8140,(206) 639-8920,FIREFIGHTER,A,STATION_14,AID 014,2025-09-15 10:46:13,dcarey,dcarey
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2013-08-25,procha@firedepartment.org,FD2891,Patrick,Patrick Rocha,TRAINING,Rocha,FP-1e7788b4-1f70-48fe-92e9-5a1675b70f1e,(206) 390-3500,(206) 355-1431,FIREFIGHTER,C,STATION_01,AID 001,2025-09-15 10:46:13,procha,procha
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2017-07-30,jwright@firedepartment.org,FD1175,James,James Wright,PREVENTION,Wright,FP-7ca1ba00-d8fa-4d1a-a93c-6ab15919cfb9,(425) 634-9487,(206) 603-5392,BATTALION_CHIEF,C,STATION_08,LADDER 008,2025-09-15 10:46:13,jwright,jwright
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2022-02-01,ecarr@firedepartment.org,FD8364,Elizabeth,Elizabeth Carr,PREVENTION,Carr,FP-449ec967-6ee2-43bd-ab79-5531e686260d,(206) 447-8296,(206) 999-2111,LIEUTENANT,B,STATION_05,ENGINE 005,2025-09-15 10:46:13,ecarr,ecarr
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2024-06-05,tmanning@firedepartment.org,FD6687,Teresa,Teresa Manning,OPERATIONS,Manning,FP-7464644e-bce1-4596-9d38-10f8f78ea9c6,(206) 811-6950,(206) 951-5278,CAPTAIN,A,STATION_22,ENGINE 022,2025-09-15 10:46:13,tmanning,tmanning
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2017-09-10,jdyer@firedepartment.org,FD9951,Jennifer,Jennifer Dyer,ADMIN,Dyer,FP-272a941b-cab6-41cc-bb34-a3d71ed10567,(425) 396-5590,(425) 873-5050,PARAMEDIC,A,STATION_27,LADDER 027,2025-09-15 10:46:13,jdyer,jdyer
True,"[""EMT"", ""FIRE_INSTRUCTOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2017-10-12,rpeterson@firedepartment.org,FD9869,Robert,Robert Peterson,ADMIN,Peterson,FP-667f868a-7b75-4d64-a45e-b38d50d0fa93,(425) 952-9298,(425) 502-5523,LIEUTENANT,B,STATION_03,MEDIC 003,2025-09-15 10:46:13,rpeterson,rpeterson
True,"[""HAZMAT""]",2025-09-15 10:46:13,2016-01-24,ajohnson@firedepartment.org,FD9810,Amy,Amy Johnson,ADMIN,Johnson,FP-7d928220-ad4d-4f69-8da7-90ef73c6971c,(425) 843-3956,(425) 330-4838,PARAMEDIC,C,STATION_10,LADDER 010,2025-09-15 10:46:13,ajohnson,ajohnson
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2013-03-18,emurphy@firedepartment.org,FD6610,Erika,Erika Murphy,TRAINING,Murphy,FP-a7d19e21-a935-4f33-a006-5d98b8aa5247,(425) 836-8375,(206) 521-9830,FIREFIGHTER,B,STATION_36,ENGINE 036,2025-09-15 10:46:13,emurphy,emurphy
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2013-11-08,mjefferson@firedepartment.org,FD3327,Mary,Mary Jefferson,ADMIN,Jefferson,FP-c3e88ae6-d3c3-4540-9b92-7c55da5237a2,(206) 891-8463,(425) 992-5656,FIREFIGHTER,A,STATION_33,ENGINE 033,2025-09-15 10:46:13,mjefferson,mjefferson
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2010-03-25,thill@firedepartment.org,FD7286,Tina,Tina Hill,ADMIN,Hill,FP-6ee4bb81-5b14-49f3-9ff5-3f718f5b08cb,(206) 455-1054,(360) 612-2183,BATTALION_CHIEF,A,STATION_02,ENGINE 002,2025-09-15 10:46:13,thill,thill
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2013-05-11,wbennett@firedepartment.org,FD7184,Wyatt,Wyatt Bennett,TRAINING,Bennett,FP-f123c355-e3a2-450a-aa0d-4e96ad011b23,(206) 953-4470,(206) 314-1802,PARAMEDIC,C,STATION_24,ENGINE 024,2025-09-15 10:46:13,wbennett,wbennett
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2006-01-13,ewiggins@firedepartment.org,FD6376,Erika,Erika Wiggins,PREVENTION,Wiggins,FP-1429b6ab-9086-47d7-9717-375b48db1270,(425) 839-1891,(206) 636-5042,PARAMEDIC,A,STATION_18,ENGINE 018,2025-09-15 10:46:13,ewiggins,ewiggins
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2005-01-04,kmoore@firedepartment.org,FD7640,Kelly,Kelly Moore,TRAINING,Moore,FP-acafce42-b8a6-406e-a448-9a531fcdebc3,(206) 964-6011,(206) 211-4480,BATTALION_CHIEF,B,STATION_25,MEDIC 025,2025-09-15 10:46:13,kmoore,kmoore
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2016-06-11,chall@firedepartment.org,FD3306,Claudia,Claudia Hall,PREVENTION,Hall,FP-2ec8d51d-a7f1-46a2-bab6-9c6bf63214e9,(206) 628-5912,(425) 460-6836,BATTALION_CHIEF,C,STATION_02,LADDER 002,2025-09-15 10:46:13,chall,chall
True,"[""HAZMAT""]",2025-09-15 10:46:13,2013-01-26,gsingleton@firedepartment.org,FD1868,Gina,Gina Singleton,PREVENTION,Singleton,FP-60e5444b-7534-4c62-8e24-25719009877e,(206) 948-4551,(206) 414-9317,CAPTAIN,C,STATION_05,LADDER 005,2025-09-15 10:46:13,gsingleton,gsingleton
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2022-10-31,brichardson@firedepartment.org,FD1464,Brittney,Brittney Richardson,TRAINING,Richardson,FP-bbe64cc2-fb43-4304-88f7-75b992847a1a,(425) 910-4239,(360) 825-1970,LIEUTENANT,C,STATION_01,ENGINE 001,2025-09-15 10:46:13,brichardson,brichardson
True,"[""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2018-11-01,mpowell@firedepartment.org,FD5080,Maria,Maria Powell,ADMIN,Powell,FP-508649e6-75f6-4766-88c8-b84b22a47e93,(564) 440-7191,(206) 433-1164,CAPTAIN,C,STATION_14,ENGINE 014,2025-09-15 10:46:13,mpowell,mpowell
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2013-07-02,rjones@firedepartment.org,FD2384,Raymond,Raymond Jones,OPERATIONS,Jones,FP-f15da0eb-2e53-401b-b88b-3352a9d5bedb,(206) 605-7146,(425) 746-4970,CAPTAIN,B,STATION_06,LADDER 006,2025-09-15 10:46:13,rjones,rjones
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2003-12-12,kmoore@firedepartment.org,FD8252,Kristin,Kristin Moore,OPERATIONS,Moore,FP-1621a0a8-df44-4cc8-9059-616a152e37d9,(206) 295-8659,(206) 467-8602,PARAMEDIC,B,STATION_07,LADDER 007,2025-09-15 10:46:13,kmoore,kmoore
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2008-02-16,lwhite@firedepartment.org,FD1872,Lindsay,Lindsay White,ADMIN,White,FP-78febb0c-7236-49d7-92c7-fb5271dc4db7,(206) 585-7505,(206) 596-2274,PARAMEDIC,A,STATION_22,LADDER 022,2025-09-15 10:46:13,lwhite,lwhite
True,"[""EMT"", ""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2022-05-07,agonzalez@firedepartment.org,FD5436,Amanda,Amanda Gonzalez,TRAINING,Gonzalez,FP-5c098a17-e31c-4cfc-a348-f0d3fafbcbc7,(206) 314-3549,(206) 283-1396,PARAMEDIC,B,STATION_21,MEDIC 021,2025-09-15 10:46:13,agonzalez,agonzalez
True,"[""EMT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2021-11-24,kpatel@firedepartment.org,FD8894,Kristen,Kristen Patel,TRAINING,Patel,FP-d916b38c-95ff-4906-bbdf-adf031e6c11a,(206) 568-9151,(206) 980-6221,BATTALION_CHIEF,A,STATION_06,AID 006,2025-09-15 10:46:13,kpatel,kpatel
True,"[""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2001-03-07,bmitchell@firedepartment.org,FD5359,Belinda,Belinda Mitchell,PREVENTION,Mitchell,FP-9110f3be-7bae-461b-a01b-166478363b5e,(206) 303-1227,(564) 543-6265,BATTALION_CHIEF,C,STATION_28,LADDER 028,2025-09-15 10:46:13,bmitchell,bmitchell
True,"[""EMT""]",2025-09-15 10:46:13,2002-03-10,emunoz@firedepartment.org,FD4006,Erica,Erica Munoz,TRAINING,Munoz,FP-a1963e74-a831-4b4e-9637-af32a1988c44,(206) 944-5005,(425) 271-4367,FIREFIGHTER,C,STATION_20,AID 020,2025-09-15 10:46:13,emunoz,emunoz
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2009-05-02,bpalmer@firedepartment.org,FD1215,Bruce,Bruce Palmer,ADMIN,Palmer,FP-1f5304db-1bd7-4370-84f4-91b22877bdf7,(360) 266-2198,(425) 815-6629,LIEUTENANT,B,STATION_12,ENGINE 012,2025-09-15 10:46:13,bpalmer,bpalmer
